Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
AAKASH.NS,8.67,87.7837504,32.38095238095238,True,877837504.0,8.67,-0.05,-1.0,0.02232,0.01764,0.027999999,0.01381,0.85561997,53.68,2.2958860302262636,0.726,0.613,-184688368.0,,981889390.0,0.08498244023780988,18408290.0,-0.3300339272124684,-3.883554370631401,,,1.3108557,10.719,-0.146,,135378.0,66.54,0.0,"[248069000.0, 257745390.0, 233545000.0, 230538000.0, 260062000.0]","[2775000.0, 2782290.0, 2575000.0, 1094000.0, 11961000.0]","[0.03, 0.025, 0.01, 0.12]","[0.03900684890091055, -0.09389262015510735, -0.012875462972874563, 0.12806565511976342]","[0.0026270270270269958, -0.0745033767148644, -0.5751456310679612, 9.93327239488117]","[-0.16666666666666663, -0.6000000000000001, 11.0]","[0.42884884466006723, 0.393103335050045, 0.231843724823577, 0.4438822487579133]",[],"[1.7353463587921847, 1.6416836674562558, 2.066096866096866, 1.3680234997901803, 3.986912442396313]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,5.0,5.0,3.0,
AAREYDRUGS.NS,67.17,190.4558592,30.476190476190478,False,1904558592.0,67.17,1.26,-0.19479496830161958,0.0252,0.00953,0.02317,0.00837,0.02409,38.267,2.571722947737166,1.795,0.914,-224580496.0,,4722350000.0,-0.013313371203884428,40239000.0,-0.15011027626667095,11.275151422419096,53.309525,,1.2659731,36.484,0.683,,82107.0,44.8,0.0,"[841620000.0, 1022083000.0, 1063910000.0, 1337886000.0, 1051436000.0]","[10238000.0, 13713000.0, 4701000.0, 7180000.0, 15965000.0]","[0.36, 0.48, 0.26, 0.57, 0.44]","[0.21442337396924982, 0.04092329096560654, 0.2575180231410552, -0.21410643358253245]","[0.339421762062903, -0.6571866112448042, 0.5273346096575198, 1.2235376044568245]","[0.33333333333333326, -0.45833333333333326, 1.192307692307692, -0.22807017543859642]","[0.34114004243180746, 0.251703308408043, 0.28504947223713634, 0.2361663086152298]",[],"[2.175817200888607, 2.665574402467232, 4.137671365128403, 2.5541365907828983, 2.1588692016723074]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,
AARON.NS,182.97,383.2577024,54.285714285714285,False,3832577024.0,182.97,3.35,0.2855045179489015,0.16944,0.09781,0.14096,0.08347999,0.352,72.439,10.705170157068062,1.275,0.331,23676250.0,,778664000.0,0.27318300623778735,82432000.0,0.3049840250620275,1.116409213231073,54.617912,1.9130314431582935,8.610758,25.437,-0.588,0.33,9913.0,73.0,-0.060000000000002274,"[222422000.0, 192400000.0, 240495000.0, 183322000.0, 182929000.0]","[13947000.0, 10590000.0, 27533000.0, 17989000.0, 18216000.0]","[0.67, 0.505, 0.86, 0.87, 0.89]","[-0.1349776550880758, 0.2499740124740124, -0.23773051414790325, -0.0021437688875312055]","[-0.24069692406969245, 1.5999055712936734, -0.346638579159554, 0.012618822613819525]","[-0.24626865671641796, 0.7029702970297029, 0.011627906976744207, 0.02298850574712641]","[0.7243900453961766, 0.7403421357806352, 0.8977195614361225, 0.8805809830174625]",[],"[4.5944388416654665, 4.066273062730628, 16.68897928994083, 8.19936799770181, 9.205044218801179]",5.0,5.0,5.0,5.0,0.0,3.0,3.0,0.0,5.0,3.0,5.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,
AARTECH.NS,49.49,157.2315904,37.142857142857146,True,1572315904.0,49.49,0.93,-0.0038023180865498496,0.09066,0.0507,0.19267,0.08166,0.55291003,15.972,5.112111874851861,3.246,2.009,-49972000.0,,363522000.0,0.3055438004565345,27642000.0,-0.0039836770276612254,-0.013037990041718841,53.215054,,4.6460757,36.225,0.657,0.25,29150.0,52.72,0.0,"[117011000.0, 43363000.0, 105537000.0, 97831000.0, 94061000.0]","[21605000.0, 9642000.0, -16330000.0, 18415000.0, 15110000.0]","[0.68, 0.2, 0.58, 0.47, 0.33]","[-0.6294109100853766, 1.43380301178424, -0.07301704615442928, -0.038535842422136146]","[-0.5537144179588058, -2.6936320265505085, -2.127679118187385, -0.17947325549823512]","[-0.7058823529411764, 1.8999999999999995, -0.18965517241379304, -0.2978723404255318]","[0.1596635179335959, 0.1792208700517555, 0.13483666643395256, 0.14221189918333627]",[],"[15.657847263980758, 5.565400843881856, -140.8985507246377, 12.02269288956127, 10.205426356589147]",5.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,
AARTIDRUGS.NS,394.7,3604.3927552,42.857142857142854,False,36043927552.0,394.7,21.75,-0.06070110416443231,0.14491999,0.06237,0.10435,0.08039,0.3575,39.05,6.903430473397523,1.676,0.951,-440352256.0,,23689276000.0,-0.016299483370570966,1681585000.0,-0.06396001933202644,3.9240519394318656,18.147127,,2.6576262,14.429,0.177,0.25,203367.0,54.72,-0.509999999999998,"[6527900000.0, 5905100000.0, 6586576000.0, 5566000000.0, 5983300000.0]","[452800000.0, 539100000.0, 628585000.0, 370500000.0, 350100000.0]","[4.95, 5.91, 4.06, 3.83, 3.62]","[-0.09540587325173489, 0.11540465021760848, -0.15494788187367758, 0.07497305066475035]","[0.19059187279151946, 0.1659896123168243, -0.4105809079122156, -0.05506072874493928]","[0.19393939393939386, -0.31302876480541464, -0.056650246305418595, -0.05483028720626626]","[0.3905809439487843, 0.4492851526133885, 0.4619539689995303, 0.4403110767949867]",[],"[8.845454545454546, 6.970794392523365, 8.765415929976207, 6.596471885336274, 6.137737961926092]",5.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,5.0,5.0,0.0,
AARTIIND.NS,356.95,12947.9671808,24.761904761904763,False,129479671808.0,356.95,8.0,-0.34647318616843326,0.05215,0.03086,0.08901,0.038429998,0.32801998,69.555,2.300169276343631,0.781,0.369,-2077474944.0,,71313200000.0,0.11164896182865358,3308700000.0,-0.346521675776872,-3.1036712755885265,44.61875,,2.276307,16.913,0.418,0.28,530703.0,42.18,-0.060000000000002274,"[16750000000.0, 18083200000.0, 18400000000.0, 16280000000.0, 18510000000.0]","[430000000.0, 958700000.0, 460000000.0, 520000000.0, 1370000000.0]","[1.19, 1.27, 1.44, 3.77]","[0.07959402985074626, 0.017519023181737703, -0.11521739130434783, 0.13697788697788704]","[1.2295348837209303, -0.5201835819338687, 0.13043478260869557, 1.6346153846153846]","[0.0672268907563025, 0.13385826771653542, 1.6180555555555558]","[0.6864777203699475, 0.713393349255925, 0.6848445206502363]",[],"[1.7, 4.4873517786561266, 1.4705882352941178, 1.5483870967741935, 3.265625]",4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,3.0,0.0,
AARTIPHARM.NS,740.45,6711.9792128,53.333333333333336,False,67119792128.0,740.45,26.43,0.30615989554696066,0.12287,0.072569996,0.119399995,0.1258,0.47642,32.974,14.410326289020093,1.636,0.672,-1936575616.0,,20860021000.0,0.20506021386673257,2724048000.0,0.30613277315594245,1.4928920992684438,28.015512,0.9150614566924169,3.2806535,16.905,-0.365,0.68,160807.0,42.88,-0.8399999999999963,"[4183348000.0, 3861909000.0, 5347046000.0, 5377782000.0, 4580258000.0]","[279231000.0, 495012000.0, 883409000.0, 739879000.0, 546225000.0]","[3.08, 5.46, 8.16, 6.03, 6.12]","[-0.07683773857685283, 0.38456033013724555, 0.0057482206062935415, -0.14829980092164385]","[0.7727687828357166, 0.7846213829159696, -0.16247287496505014, -0.2617373921952103]","[0.7727272727272727, 0.4945054945054945, -0.26102941176470584, 0.014925373134328401]","[0.32195093200800545, 0.21147622822862422, 0.20814576534069337, 0.16234925208270823]",[],"[4.6278925852304695, 10.632915863368114, 18.410675497091123, 11.088386268848252, 14.035382156349899]",5.0,4.0,5.0,3.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,3.0,0.0,
AARTISURF.NS,400.5,338.762752,47.61904761904761,False,3387627520.0,400.5,17.74,0.3337163650502766,0.06545,0.04245,0.027560001,0.01976,0.17209,49.926,2.804230360286556,1.357,0.418,-83573000.0,,6485132000.0,0.04372634513996454,145447000.0,0.38330397880308187,8.765973409763758,22.5761,0.6765056306602992,1.4308119,9.278,0.393,0.25,7704.0,49.92,0.0,"[1791661000.0, 2158992000.0, 1914819000.0, 1627833000.0, 1508390000.0]","[15562000.0, 29437000.0, 97202000.0, 7975000.0, 18070000.0]","[1.84, 3.48, 0.95, 2.13, 2.62]","[0.20502260193195032, -0.11309583361124076, -0.1498763068467568, -0.07337546296210973]","[0.8915949106798613, 2.3020348540951865, -0.917954363078949, 1.2658307210031348]","[0.8913043478260869, -0.7270114942528736, 1.2421052631578946, 0.23004694835680772]","[0.4992567729966347, 0.37858603209975894, 0.508694192047423, 0.35582828274029077]",[],"[1.7839931460393388, 2.2341146310199598, 5.137892024385645, 1.3872550591706487, 2.159119763013119]",5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,3.0,5.0,5.0,5.0,0.0,3.0,3.0,
AARVI.NS,122.31,181.1496704,51.42857142857142,False,1811496704.0,122.31,9.6,-0.05942548959852767,0.11412,0.05111,0.0324,0.02447,0.26576,24.178,4.648434197261878,2.052,1.436,13461000.0,,5040768000.0,0.21151585644907356,100445000.0,-0.05932802641100321,-0.2804897344672008,12.740624,,1.3693461,10.098,-0.076,1.64,19052.0,73.47,0.0,"[1588524000.0, 1513026000.0, 1381387000.0, 1316445000.0, 1209593000.0]","[48031000.0, 42178000.0, 29539000.0, 23725000.0, 21091000.0]","[3.24, 2.85, 1.6, 1.43, 1.76]","[-0.047527138400175306, -0.08700379240013056, -0.047012169652675184, -0.08116708255946892]","[-0.12185879952530654, -0.29965858978614446, -0.19682453705270997, -0.11102212855637517]","[-0.12037037037037035, -0.4385964912280702, -0.10625000000000007, 0.23076923076923084]","[0.241782027172969, 0.21369672383609126, 0.2825105138204443, 0.21455613260204826, 0.08355555403219173]",[],"[8.137926196155465, 6.701513596716265, 5.383496910214467, 4.579040404040404, 3.457298530157121]",5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,0.0,0.0,5.0,0.0,5.0,3.0,0.0,5.0,3.0,
AAVAS.NS,1569.2,12424.8489984,55.23809523809524,False,124248489984.0,1569.2,75.32,0.17165658161367325,0.13823,0.033210002,0.55015,0.42273998,0.99156,307.971,140.71642445741313,1138.982,1138.982,,,19875221000.0,0.2140344434059933,5741082000.0,0.17358577771610118,0.8110179602580754,20.833775,1.2136892628380578,2.6542041,,0.362,,279943.0,48.96,0.0,"[5911819000.0, 5721881000.0, 4285471000.0, 5382375000.0, 5148610000.0]","[1639343000.0, 1392334000.0, 1536792000.0, 1464229000.0, 1479050000.0]","[20.71, 17.59, 18.5, 18.69, 15.93]","[-0.032128520849505016, -0.251038076464715, 0.2559587965943533, -0.043431570635639516]","[-0.15067560602021668, 0.1037524042363398, -0.04721719009469072, 0.010122050580885888]","[-0.15065185900531153, 0.05173393973848772, 0.010270270270270387, -0.1476725521669343]","[3.0797097355268415, 3.191701685020082, 3.082573068427349, 3.2893936875456364]",[],[],4.0,3.0,3.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,3.0,3.0,0.0,0.0,5.0,3.0,3.0,
ABAN.NS,30.44,177.6640512,27.61904761904762,False,1776640512.0,30.44,-187.92,-0.2579898349763766,,0.027590001,-0.06665,-2.43046,0.89424,,0.19696919032890275,0.023,0.01,10647661568.0,,4756550000.0,-0.07363617982790327,-8893920000.0,-0.2579957208892203,3.503654338019541,,,-0.0066099525,178.413,-0.22,,53344.0,46.0,0.0,"[1047740000.0, 1144200000.0, 1157130000.0, 1163120000.0, 1152000000.0]","[-3074410000.0, -2528120000.0, -2598690000.0, -2765480000.0, -1153100000.0]","[-52.66, -43.32, -47.39, -19.75, -40.72]","[0.09206482524290371, 0.01130047194546413, 0.0051766007276623505, -0.009560492468532966]","[-0.1776893777993176, 0.027914023068525307, 0.0641823380241584, -0.5830380259484791]","[-0.1773642233194075, 0.09395198522622339, -0.5832454104241401, 1.061772151898734]","[-0.605689090930604, -0.6179512428865827, -0.6313173798053325, -0.6412502488802848]",[],"[-0.014290164047899219, 0.11932264935881856, -0.02833779954351413, 0.03443154489234998, 0.603148271696208]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0,3.0,3.0,
ABB.NS,5278.0,111880.8440832,42.857142857142854,False,1118808440832.0,5278.0,83.39,0.5326882831613649,,,0.14009,0.13557,0.39378,1.018,164.1987012987013,,,,,120876700000.0,0.20759512626116772,18716400000.0,0.532805611309431,2.5665612719593818,63.29296,1.18818006704358,15.545064,50.816,0.537,0.82,124874.0,75.0,0.0,"[31445200000.0, 31396800000.0, 33268800000.0, 28885900000.0, 28084800000.0]","[3517400000.0, 4746300000.0, 5284100000.0, 4404500000.0, 4434900000.0]","[16.598683, 22.39, 20.79, 20.928385, 21.68]","[-0.001539185630875295, 0.05962391071701578, -0.1317420526138604, -0.027733253940503855]","[0.34937738102007154, 0.11330931462402294, -0.16646164909823813, 0.006902032012714221]","[0.3489021990479606, -0.07146047342563655, 0.0066563251563251935, 0.03591366462342904]","[0.010177459193559373, 0.007332447635469373, 0.007465016604694729]",[],"[114.1527446300716, 136.05944798301485, 173.82598039215685, 200.09333333333333, 132.6541019955654]",3.0,0.0,5.0,0.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,5.0,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,3.0,
