Symbol,Price,Market Cap (Cr),Score (%),Penny_stock,market_cap,stock_price,eps,eps_growth_5y,roe,roce,operating_margin,net_margin,gross_margin,de_ratio,interest_coverage,current_ratio,quick_ratio,free_cash_flow,cash_conversion_ratio,revenue,revenue_growth_5y,profit,profit_growth_5y,operating_leverage,pe_ratio,peg_ratio,pb_ratio,ev_ebitda,beta,dividend_yield,liquidity,promoter_holding,promoter_holding_growth,quarterly_revenue,quarterly_profit,quarterly_eps,quarterly_revenue_growth,quarterly_profit_growth,quarterly_eps_growth,quarterly_de_ratio,quarterly_current_ratio,quarterly_interest_coverage,market_cap (s),stock_price (s),eps_growth_5y (s),roe (s),roce (s),operating_margin (s),net_margin (s),de_ratio (s),interest_coverage (s),current_ratio (s),free_cash_flow (s),revenue_growth_5y (s),profit_growth_5y (s),cash_flow_growth (s),pe_ratio (s),peg_ratio (s),pb_ratio (s),ev_ebitda (s),liquidity (s),promoter_holding (s),promoter_holding_growth (s),Error
AAKASH.NS,8.84,89.5049984,36.19047619047619,True,895049984.0,8.84,0.35,-0.33226508128980636,0.056339998,0.03367,0.075050004,0.03112,0.84607005,41.927,3.5355663888452065,0.84,0.7,-77281816.0,,1124600000.0,0.06700168720120692,34999000.0,-0.08280045337673281,-1.2357965423778359,25.257143,,1.3692689,7.573,-0.252,,222944.0,66.54,0.0,"[326477000.0, 311501000.0, 248069000.0, 257745000.0, 233545000.0]","[18800000.0, 8047000.0, 2775000.0, 2750000.0, 2575000.0]","[0.19, 0.08, 0.03, 0.03, 0.03]","[-0.045871531532083454, -0.20363337517375546, 0.03900527675767629, -0.09389124910279545]","[-0.571968085106383, -0.6551509879458184, -0.009009009009009028, -0.0636363636363636]","[-0.5789473684210527, -0.625, 0.0, 0.0]","[0.34733389692529276, 0.42884884466006723, 0.393103335050045, 0.231843724823577]",[],"[8.166711409395973, 3.415415639704235, 1.7353463587921847, 1.6362881806108898, 2.066096866096866]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,3.0,
AAREYDRUGS.NS,92.5,262.2773248,25.71428571428571,False,2622773248.0,92.5,1.39,-0.022891381522850085,0.02747,0.00918,0.01844,0.0084,0.037609998,40.385,2.082450317885561,1.812,0.917,-294908128.0,,4722690000.0,0.04584129728148145,39676000.0,0.01707569833078093,0.3724959663756945,66.54676,,1.7497399,44.696,1.144,,82725.0,37.71,-1.3399999999999963,"[1894724000.0, 964263000.0, 841620000.0, 1022083000.0, 1080993000.0]","[15574000.0, 5695000.0, 10238000.0, 13713000.0, 4701000.0]","[0.55, 0.2, 0.36, 0.48, 0.17]","[-0.49107996731977854, -0.12718832932509072, 0.21442337396924982, 0.05763719776182552]","[-0.6343264415050726, 0.7977172958735732, 0.339421762062903, -0.6571866112448042]","[-0.6363636363636364, 0.7999999999999998, 0.33333333333333326, -0.6458333333333333]","[0.33214025496067096, 0.34114004243180746, 0.251703308408043, 0.28504947223713634]",[],"[1.717263405614389, 2.005004896094005, 2.175817200888607, 2.665574402467232, 2.25]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,
AARON.NS,118.16,247.5035904,52.38095238095239,False,2475035904.0,118.16,3.25,0.2860889986197952,0.14835,0.09919,0.15099,0.07388,0.36539,57.079,5.412114656571119,1.372,0.392,57265000.0,,920050000.0,0.1813494989178246,67974000.0,0.07943985071364157,0.4380483606940561,36.356926,1.2708257281964697,4.994716,15.118,-0.069,0.5,9588.0,73.07,0.009999999999990905,"[273269000.0, 231959000.0, 222422000.0, 192400000.0, 241136000.0]","[23220000.0, 20217000.0, 13947000.0, 10590000.0, 27534000.0]","[1.10854, 0.97, 0.67, 0.505, 1.314493]","[-0.15116972653319627, -0.041115024637974784, -0.1349776550880758, 0.2533056133056133]","[-0.12932816537467695, -0.3101350348716426, -0.24069692406969245, 1.6]","[-0.12497519259566647, -0.3092783505154638, -0.24626865671641796, 1.6029564356435642]","[0.5707949856208935, 0.7243900453961766, 0.7403421357806352, 0.8977195614361225]",[],"[7.227421861509239, 6.083882094700533, 4.5944388416654665, 4.066273062730628, 11.344550109729335]",5.0,5.0,5.0,3.0,0.0,3.0,3.0,0.0,5.0,3.0,5.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,
AARTECH.NS,52.29,166.127296,46.666666666666664,True,1661272960.0,52.29,1.25,-0.0038023180865498496,0.11931,0.07511,0.07764,0.099020004,0.44983003,16.02,9.249933244325767,2.854,2.032,-29682124.0,,408842000.0,0.2353177066971588,40485000.0,0.4174096767657349,1.7738132953289345,41.832,,5.358131,29.55,0.767,0.25,211818.0,52.75,0.0,"[174645000.0, 73823000.0, 117011000.0, 43363000.0, 105537000.0]","[6834000.0, 6033000.0, 21605000.0, 9642000.0, -16673000.0]","[0.19, 0.18, 0.68, 0.2, -0.51]","[-0.577296802084228, 0.585020928436937, -0.6294109100853766, 1.43380301178424]","[-0.117208077260755, 2.581137079396652, -0.5537144179588058, -2.729205559012653]","[-0.052631578947368474, 2.777777777777778, -0.7058823529411764, -3.55]","[0.16001481354869954, 0.1596635179335959, 0.1792208700517555, 0.13483666643395256]",[],"[8.557415155741516, 8.397668393782384, 15.657847263980758, 5.565400843881856, -26.554709800190295]",5.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
AARTIDRUGS.NS,372.7,3401.6329728,48.57142857142857,False,34016329728.0,372.7,21.34,-0.06070110416443231,0.13359,0.05673,0.10901,0.07598,0.36900002,37.221,7.256303767428063,1.591,0.926,-60057500.0,,25653100000.0,-0.017587655759241927,1949200000.0,0.05433929026114148,-3.0896266679877096,17.464855,,2.1950905,12.685,0.355,0.54,185275.0,55.03,0.0,"[7203000000.0, 6017100000.0, 6527900000.0, 5905100000.0, 6767600000.0]","[551900000.0, 405400000.0, 452800000.0, 539100000.0, 628600000.0]","[6.05, 4.44, 4.95, 5.91, 6.88]","[-0.1646397334443982, 0.08489139286367187, -0.09540587325173489, 0.14606018526358566]","[-0.2654466388838558, 0.11692155895411949, 0.19059187279151946, 0.16601743646818767]","[-0.2661157024793388, 0.11486486486486491, 0.19393939393939386, 0.16412859560067683]","[0.372299626822308, 0.3905809439487843, 0.4492851526133885, 0.4619539689995303]",[],"[9.622549019607844, 4.123789020452099, 8.845454545454546, 6.970794392523365, 8.767467248908297]",5.0,5.0,0.0,3.0,0.0,3.0,3.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,5.0,5.0,3.0,
AARTIIND.NS,466.05,16904.8768512,19.047619047619047,False,169048768512.0,466.05,11.57,-0.34647318616843326,0.07249,0.03466,0.09837,0.05057,0.35445,83.392,2.073529411764706,0.831,0.399,-6463949824.0,,82860000000.0,0.0847223072282921,4190000000.0,-0.08403665793485193,-0.9919070984269511,40.2809,,2.8289862,18.422,0.589,0.21,2879833.0,42.09,-0.04999999999999716,"[22050000000.0, 23180000000.0, 16750000000.0, 19490000000.0, 18430000000.0]","[1370000000.0, 1330000000.0, 430000000.0, 960000000.0, 460000000.0]","[3.79, 3.67, 1.19, 2.64, 1.27]","[0.05124716553287989, -0.2773943054357204, 0.16358208955223885, -0.054386865059004585]","[-0.029197080291970767, -0.6766917293233083, 1.2325581395348837, -0.5208333333333333]","[-0.0316622691292876, -0.6757493188010899, 1.2184873949579833, -0.518939393939394]","[0.8339210747271201, 0.6864777203699475, 0.713393349255925]",[],"[1.9910714285714286, 2.710144927536232, 1.7, 2.375, 1.4705882352941178]",4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,
AARTIPHARM.NS,690.7,6261.7309184,29.523809523809526,False,62617309184.0,690.7,19.24,-0.033590304331914456,0.08492,0.058330003,0.175,0.096020006,0.54116,37.359,5.966040406969307,1.49,0.643,-1659496192.0,,18194425000.0,-0.020485977690087753,1747073000.0,-0.03347083064590084,1.6338410180977536,35.89917,,2.9482448,17.514,0.231,0.56,369164.0,43.08,-0.020000000000003126,"[5826440000.0, 4322727000.0, 4183348000.0, 3861909000.0, 5637770000.0]","[611241000.0, 479556000.0, 279231000.0, 495012000.0, 883408000.0]","[6.74, 5.29, 3.08, 5.46, 9.75]","[-0.25808435339589875, -0.032243303821869906, -0.07683773857685283, 0.4598401982024951]","[-0.21543875492645292, -0.4177301503891099, 0.7727687828357166, 0.784619362762923]","[-0.21513353115727007, -0.41776937618147447, 0.7727272727272727, 0.7857142857142858]","[0.35505960238156303, 0.32195093200800545, 0.21147622822862422, 0.20814576534069337]",[],"[5.843657712150863, 5.997678781519285, 4.6278925852304695, 10.632915863368114, 18.410675497091123]",5.0,4.0,0.0,0.0,0.0,3.0,3.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,
AARTISURF.NS,373.75,316.600064,38.095238095238095,False,3166000640.0,373.75,14.55,-0.04287794609379514,0.05169,0.037130002,0.034140002,0.014359999,0.15866,42.536,2.3993645014749743,1.325,0.602,177834496.0,,8591292000.0,0.12884597533297537,123421000.0,-0.009600312958730983,-0.07450999485176771,25.687284,,1.2902925,8.616,0.622,0.26,11106.0,49.88,0.0,"[2562766000.0, 2077873000.0, 1791661000.0, 2158992000.0, 2020541000.0]","[41855000.0, 36567000.0, 15562000.0, 29437000.0, 97202000.0]","[4.95, 4.32, 1.84, 3.48, 11.5]","[-0.189206895986602, -0.13774277831224524, 0.20502260193195032, -0.06412761140384027]","[-0.12634093895591925, -0.5744250280307381, 0.8915949106798613, 2.3020348540951865]","[-0.1272727272727272, -0.5740740740740741, 0.8913043478260869, 2.3045977011494254]","[0.4253637528738284, 0.4992567729966347, 0.37858603209975894, 0.508694192047423]",[],"[2.9188562848842903, 2.6123210165312765, 1.7839931460393388, 2.2341146310199598, 5.039760699493788]",5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,3.0,3.0,
AARVI.NS,143.1,211.94112,54.285714285714285,False,2119411200.0,143.1,11.78,-0.05942548959852767,0.1318,0.05811,0.03672,0.02711,0.24781999,18.792,7.8918236819360414,2.045,1.398,96460624.0,,6498518000.0,0.14758568321887977,176205000.0,0.06684659117403235,0.45293411742990164,12.147709,,1.4897095,9.745,-0.095,1.34,69936.0,73.53,0.0,"[1222508000.0, 1674460000.0, 1588524000.0, 1513026000.0, 1444509000.0]","[45848000.0, 40149000.0, 48031000.0, 42178000.0, 29540000.0]","[3.1, 2.71, 3.24, 2.85, 2.0]","[0.36969246827014635, -0.051321620104391896, -0.047527138400175306, -0.045284747254839]","[-0.12430204152852908, 0.19631871279483915, -0.12185879952530654, -0.29963488074351563]","[-0.12580645161290327, 0.1955719557195572, -0.12037037037037035, -0.29824561403508776]","[0.1879163924444898, 0.241782027172969, 0.21369672383609126, 0.2825105138204443]",[],"[10.068843652813118, 6.755196304849885, 8.137926196155465, 6.701513596716265, 5.383496910214467]",5.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,3.0,0.0,0.0,5.0,0.0,5.0,5.0,3.0,5.0,3.0,
AAVAS.NS,1489.9,11813.0868224,55.23809523809524,False,118130868224.0,1489.9,82.14,0.17165658161367325,0.13916,0.03288,0.53083,0.42080003,0.99338996,310.553,111.01188160353969,1603.958,1603.958,,,23927492000.0,0.2085482549515112,6548813000.0,0.15084812226358624,0.7233247878226523,18.138544,1.0566762910857814,2.336028,,0.538,,355935.0,48.88,-0.07000000000000028,"[6270102000.0, 6023690000.0, 5911819000.0, 5721881000.0, 5662391000.0]","[1816680000.0, 1700457000.0, 1639343000.0, 1392334000.0, 1536792000.0]","[22.94, 21.48, 20.71, 17.59, 19.42]","[-0.03929952016729554, -0.018571838856249245, -0.032128520849505016, -0.010396930659690384]","[-0.06397549375784395, -0.035939750314180285, -0.15067560602021668, 0.1037524042363398]","[-0.06364428945074108, -0.03584729981378021, -0.15065185900531153, 0.10403638430926665]","[3.105533677480335, 3.0797097355268415, 3.191701685020082, 3.082573068427349]",[],[],4.0,3.0,3.0,3.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,5.0,3.0,0.0,3.0,3.0,3.0,0.0,5.0,3.0,0.0,
ABB.NS,6993.0,148187.5259392,38.095238095238095,False,1481875259392.0,6993.0,73.16,0.17965141326295475,,,0.11496,0.22257,0.37892,1.082,116.00464156781847,,,,,130653200000.0,0.15414610570979437,16682600000.0,0.1796610544213353,1.1655244457461484,95.585014,5.3205823580186795,18.911142,75.863,0.515,0.56,244280.0,75.0,0.0,"[31624100000.0, 34957900000.0, 31445200000.0, 29901900000.0, 33268800000.0]","[17836500000.0, 4328500000.0, 3517400000.0, 4746300000.0, 5284100000.0]","[84.18, 20.43, 16.598683, 22.4, 24.93]","[0.10541960087401692, -0.10048372470886413, -0.04907903272995562, 0.11259819610125099]","[-0.7573234659266112, -0.1873859304608987, 0.34937738102007154, 0.11330931462402294]","[-0.7573057733428368, -0.1875338717572197, 0.34950465648389084, 0.11294642857142856]","[0.010824414017884148, 0.010177459193559373, 0.007332447635469373]",[],"[122.22572178477691, 108.9607476635514, 114.1527446300716, 131.84434968017058, 138.45224171539962]",3.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,5.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,
ABBOTINDIA.NS,25585.0,54366.339072,52.38095238095239,False,543663390720.0,25585.0,729.46,0.17800667697969041,0.34460998,0.18279,0.27012,0.22399001,0.46705002,3.602,84.20408163265306,2.554,1.772,13733062656.0,,69290500000.0,0.09025598779985411,15520200000.0,0.178006908024275,1.9722448600198326,35.07389,1.9703693476622643,11.387889,27.564,0.007,2.05,9514.0,74.99,0.0,"[17095100000.0, 17240400000.0, 17571500000.0, 17383500000.0, 16045900000.0]","[3949300000.0, 3759600000.0, 4152700000.0, 3658600000.0, 3670400000.0]","[185.85, 176.92, 195.42, 172.17, 172.72]","[0.008499511555942973, 0.019204890837799526, -0.010699143499416697, -0.07694652975522764]","[-0.048033828779783794, 0.10455899563783388, -0.11898283044766056, 0.003225277428524631]","[-0.0480495022867905, 0.10456703594845118, -0.11897451642615908, 0.003194517047104606]","[0.03602495920773995, 0.04548843030633946, 0.04645949234021946, 0.017182081786709304]",[],"[87.51954397394137, 93.87956204379562, 73.30860927152318, 85.73024054982818, 124.14030612244898]",3.0,0.0,3.0,5.0,5.0,5.0,5.0,0.0,5.0,5.0,5.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,3.0,
